time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
440.43181,0.0023018597,0.0017907422,-25.928991,-0.0002976429,167.8101,70.006929,0.024579728
440.53181,0.0022776747,0.0016937596,-25.92811,-0.00025510519,167.83084,69.974504,0.024536325
440.63181,0.0022534898,0.001596777,-25.92723,-0.00021256748,167.85157,69.942079,0.024536325
440.73181,0.0022293048,0.0014997945,-25.92635,-0.00017002977,167.8723,69.909654,0.024536325
440.83181,0.0022051199,0.0014028119,-25.925469,-0.00012749206,167.86273,69.87723,0.024536325
440.93181,0.0021809349,0.0013058294,-25.925441,-8.4954353e-05,167.81483,69.844805,0.024536325
441.03181,0.00215675,0.0012088468,-25.925441,-4.2416645e-05,167.76693,69.81238,0.024536325
441.13181,0.002132565,0.0011118642,-25.925441,1.2106413e-07,167.71904,69.779955,0.024536325
441.23181,0.0021083801,0.0010712464,-25.925441,4.2658773e-05,167.74938,69.747531,0.024562242
441.33181,0.0020841951,0.0011477593,-25.925441,8.5196482e-05,167.79447,69.715106,0.024659417
441.43181,0.0020261902,0.0012242721,-25.925441,0.00012016969,167.83956,69.66109,0.024756592
441.53181,0.0019676012,0.0013007849,-25.925441,0.0001373101,167.87369,69.562799,0.024853766
441.63181,0.0019090122,0.0013772978,-25.925441,0.0001544505,167.87369,69.464508,0.024947278
441.73181,0.0018504232,0.0014538106,-25.925441,0.00017159091,167.87369,69.366217,0.025038576
441.83181,0.0017918342,0.0015303234,-25.925441,0.00018873132,167.87369,69.267927,0.025129874
441.93181,0.0017332452,0.0016068362,-25.927961,0.00020587172,167.83977,69.169636,0.025221171
442.03181,0.0016746562,0.0016833491,-25.930569,0.00022301213,167.78707,69.071345,0.025222758
442.13181,0.0016160672,0.0017598619,-25.933177,0.00024015254,167.73438,68.973054,0.025222758
442.23181,0.0015574782,0.0017162551,-25.935786,0.00025729294,167.68033,68.874764,0.025222758
442.33181,0.0015161237,0.0016509047,-25.938394,0.00027443335,167.59595,68.776473,0.025222758
442.43181,0.0015160101,0.0015855543,-25.938717,0.00029157376,167.51158,68.678182,0.025222758
442.53181,0.0015158964,0.0015202039,-25.938957,0.00030871416,167.42721,68.721686,0.025222758
442.63181,0.0015157828,0.0014548535,-25.939197,0.00032585457,167.39729,68.786946,0.025222758
442.73181,0.0015156692,0.0013895031,-25.939437,0.00034299498,167.43826,68.852206,0.025222758
442.83181,0.0015155555,0.0013241527,-25.939677,0.00036013538,167.47923,68.917466,0.025222758
442.93181,0.0015154419,0.0012588023,-25.939685,0.00037727579,167.52019,68.982726,0.025222758
443.03181,0.0015153283,0.0011934519,-25.939685,0.0003944162,167.4849,69.047986,0.025222758
443.13181,0.0015152146,0.0011386318,-25.939685,0.0004115566,167.43376,69.113246,0.025222758
443.23181,0.001515101,0.0011017998,-25.939685,0.00042869701,167.38263,69.178505,0.025222758
443.33181,0.0015204659,0.0010649678,-25.939685,0.00044583742,167.33664,69.243765,0.025222758
443.43181,0.0015293964,0.0010281358,-25.939685,0.00046297782,167.30902,69.309025,0.025215865
443.53181,0.0015383269,0.00099130378,-25.939685,0.00048011823,167.2814,69.3457,0.025199506
443.63181,0.0015472574,0.00095447177,-25.939685,0.00049725864,167.25377,69.3457,0.025183146
443.73181,0.0015561879,0.00091763977,-25.939685,0.00051439904,167.24297,69.3457,0.025166786
443.83181,0.0015651184,0.00088080777,-25.939685,0.00053153945,167.24297,69.3457,0.025163217
443.93181,0.0015740489,0.00084397577,-25.939685,0.00054867986,167.24297,69.3457,0.025163217
444.03181,0.0015829794,0.00080714377,-25.939685,0.00056582026,167.24297,69.3457,0.025163217
444.13181,0.0015919099,0.00080447971,-25.939685,0.00058296067,167.15491,69.3457,0.025163217
444.23181,0.0016008404,0.00080597758,-25.939685,0.00060010108,167.06682,69.3457,0.025163217
444.33181,0.0017460613,0.00080747546,-25.939685,0.00061724148,166.97873,69.3457,0.025163217
444.43181,0.0019039731,0.00080897333,-25.944286,0.00063438189,166.92456,69.3457,0.025163217
444.53181,0.0020618849,0.0008104712,-25.949072,0.00065152229,166.92456,69.3457,0.025156371
444.63181,0.0022197968,0.00081196907,-25.953859,0.0006686627,166.92456,69.345067,0.025142905
444.73181,0.0023777086,0.00081346694,-25.958645,0.00068580311,166.92456,69.344424,0.025129439
444.83181,0.0025356204,0.00081496481,-25.963432,0.00070294351,166.92456,69.343781,0.025115973
444.93181,0.0026935323,0.00081646268,-25.965558,0.00072008392,166.92456,69.343138,0.02511427
445.03181,0.0028514441,0.00081104732,-25.967574,0.00073722433,166.92456,69.342495,0.02511427
445.13181,0.0030093559,0.00079584525,-25.96959,0.00075436473,166.92456,69.341851,0.02511427
445.23181,0.0032972371,0.00078064317,-25.971606,0.00077150514,166.92456,69.341208,0.025123038
445.33181,0.0040310172,0.0007654411,-25.973622,0.00078864555,166.92456,69.340565,0.025160183
445.43181,0.0047647972,0.00075023903,-25.973704,0.00080259603,166.92456,69.339922,0.025197328
445.53181,0.0054985773,0.00073503695,-25.973704,0.00080902648,166.86864,69.339279,0.025234474
445.63181,0.0062323574,0.00071983488,-25.973704,0.00081545692,166.76548,69.338869,0.025223702
445.73181,0.0069661374,0.00070463281,-25.973704,0.00082188737,166.66232,69.338665,0.025180808
445.83181,0.0076999175,0.00068943073,-25.973704,0.00082831782,166.55915,69.338461,0.025137914
445.93181,0.0084336976,0.00067422866,-25.978257,0.00083474827,166.55082,69.338257,0.025095021
446.03181,0.0091674776,0.00067475391,-25.983007,0.00084117871,166.55082,69.338054,0.025000487
446.13181,0.0099012577,0.00067634712,-25.987758,0.00084760916,166.55082,69.33785,0.024903951
446.23181,0.0098493748,0.00067794034,-25.992509,0.00085403961,166.54189,69.337646,0.024807415
446.33181,0.0091184952,0.00067953355,-25.99726,0.00086047005,166.51148,69.337442,0.024742265
446.43181,0.0083876156,0.00068112677,-26.0005,0.0008669005,166.48107,69.337238,0.024742265
446.53181,0.0076567359,0.00068271999,-26.003673,0.00087333095,166.45066,69.337034,0.024742265
446.63181,0.0069258563,0.0006843132,-26.006847,0.0008797614,166.36228,69.335374,0.024742265
446.73181,0.0061949767,0.00068590642,-26.01002,0.00088619184,166.24484,69.316028,0.02477144
446.83181,0.0054640971,0.00068749963,-26.013193,0.00089262229,166.12739,69.296681,0.024813842
446.93181,0.0047332174,0.00069670058,-26.010844,0.00089905274,166.01388,69.277334,0.024856244
447.03181,0.0040023378,0.00071486088,-26.008243,0.00090548318,166.0221,69.257987,0.024896145
447.13181,0.0032714582,0.00073302118,-26.005642,0.00091191363,166.03032,69.23864,0.024889026
447.23181,0.0030074701,0.00075118148,-26.003042,0.00091834408,166.03854,69.219294,0.024881907
447.33181,0.0028289061,0.00076934178,-26.000441,0.00092477453,165.98942,69.199947,0.024874787
447.43181,0.0026503421,0.00078750208,-26.000325,0.00093120497,165.8538,69.1806,0.024888433
447.53181,0.0024717782,0.00080566238,-26.000325,0.00093763542,165.71818,69.161253,0.024931689
447.63181,0.0022932142,0.00082382268,-26.000325,0.00094406587,165.58257,69.141906,0.024974945
447.73181,0.0021146502,0.00084198298,-26.000325,0.00095049631,165.65247,69.075239,0.025018201
447.83181,0.0019360862,0.00086014328,-26.000325,0.00095692676,165.78834,68.978726,0.025081469
447.93181,0.0017575222,0.00094642989,-26.000325,0.00096335721,165.92422,68.882212,0.025150562
448.03181,0.0015789583,0.0010340089,-26.000325,0.00096978766,166.03037,68.785699,0.025219656
448.13181,0.0014407275,0.0011215879,-26.000325,0.0009762181,165.92314,68.689185,0.025286499
448.23181,0.0015200844,0.001209167,-26.000325,0.00098264855,165.8159,68.592672,0.02533873
448.33181,0.0015994412,0.001296746,-26.000325,0.000989079,165.70867,68.496159,0.025390961
448.43181,0.0016787981,0.001384325,-26.00176,0.00099550944,165.65321,68.399645,0.025443192
448.53181,0.0017581549,0.001471904,-26.003265,0.0010019399,165.65321,68.303132,0.025453639
448.63181,0.0018375118,0.001559483,-26.004771,0.0010083703,165.65321,68.206619,0.025421188
448.73181,0.0019168686,0.0016470621,-26.006276,0.0010148008,165.65321,68.119786,0.025388737
448.83181,0.0019962255,0.0016455715,-26.007781,0.0010212312,165.57329,68.16302,0.025356286
448.93181,0.0020755823,0.0015564335,-26.007757,0.0010276617,165.47847,68.206254,0.02535159
449.03181,0.0021549392,0.0014672955,-26.007656,0.0010340921,165.38365,68.249488,0.02535159
449.13181,0.002205734,0.0013781576,-26.007554,0.0010405226,165.33564,68.292723,0.02535159
449.23181,0.0022238193,0.0012890196,-26.007453,0.001046953,165.47552,68.335957,0.02535159
449.33181,0.0022419047,0.0011998816,-26.007352,0.0010533835,165.6154,68.379191,0.02535159
449.43181,0.0022599901,0.0011107437,-26.008125,0.0010601365,165.75527,68.422425,0.02535159
449.53181,0.0022780754,0.0010216057,-26.008942,0.00106765,165.75217,68.465659,0.02535159
449.63181,0.0022961608,0.00093246774,-26.009758,0.0010751635,165.63734,68.508894,0.025301092
449.73181,0.0023142461,0.00084542712,-26.010575,0.001082677,165.52251,68.552128,0.025212776
449.83181,0.0023323315,0.00083813025,-26.011392,0.0010901905,165.40768,68.5586,0.02512446
449.93181,0.0023504169,0.00083083339,-26.0089,0.001097704,165.39844,68.535383,0.025036144
450.03181,0.0023685022,0.00082353652,-26.006236,0.0011052175,165.39844,68.512167,0.024962242
450.13181,0.0023212504,0.00081623965,-26.003572,0.001112731,165.39844,68.48895,0.02488945
450.23181,0.0022551034,0.00080894279,-26.000908,0.0011202445,165.36441,68.465734,0.024816659
450.33181,0.0021889563,0.00080164592,-25.998244,0.001127758,165.24168,68.442517,0.02479183
450.43181,0.0021228093,0.00079434905,-25.998386,0.0011352715,165.11894,68.419301,0.024888121
450.53181,0.0020566622,0.00078705218,-25.998677,0.001142785,164.99621,68.396085,0.024984412
450.63181,0.0019905151,0.00077975532,-25.998968,0.0011502985,165.02726,68.372868,0.025080702
450.73181,0.0019243681,0.00077444227,-25.999259,0.001157812,165.1486,68.349652,0.025115359
450.83181,0.001858221,0.00077076584,-25.99955,0.0011653255,165.26993,68.324429,0.025115359
450.93181,0.001792074,0.00076708941,-26.002675,0.001172839,165.39127,68.219274,0.025115359
451.03181,0.0017285625,0.00076341298,-26.005953,0.0011803525,165.35265,68.114118,0.025115359
451.13181,0.0016928432,0.00075973655,-26.009232,0.001187866,165.31213,68.008962,0.025085817
451.23181,0.0016571238,0.00075606012,-26.012511,0.0011953795,165.27161,67.903806,0.025056167
451.33181,0.0016214045,0.0007523837,-26.015789,0.001202893,165.199,67.798651,0.025026517
451.43181,0.0015856852,0.00074870727,-26.019211,0.0012104065,165.06466,67.693495,0.024973992
451.53181,0.0015499659,0.00074503084,-26.02264,0.0012179201,164.93031,67.588339,0.024879594
451.63181,0.0015142466,0.00074168876,-26.02607,0.0012254336,164.79596,67.483183,0.024785195
451.73181,0.0014785273,0.00074278056,-26.029499,0.0012329471,164.75444,67.378028,0.024690797
451.83181,0.001442808,0.00074387235,-26.032929,0.0012404606,164.75444,67.272872,0.024687951
451.93181,0.0014070886,0.00074496414,-26.035931,0.0012479741,164.75444,67.2114,0.024722622
452.03181,0.0013970085,0.00074605594,-26.038908,0.0012554876,164.75004,67.2114,0.024757292
452.13181,0.0014256073,0.00074714773,-26.041886,0.0012630011,164.64032,67.2114,0.024795905
452.23181,0.0014542061,0.00074823952,-26.044863,0.0012705146,164.53061,67.2114,0.024892092
452.33181,0.0014828049,0.00074933131,-26.047841,0.0012780281,164.42089,67.2114,0.02498828
452.43181,0.0015114037,0.00075042311,-26.050904,0.0012855416,164.34089,67.2114,0.025084467
452.53181,0.0015400026,0.0007515149,-26.053971,0.0012930551,164.30857,67.2114,0.025165654
452.63181,0.0015686014,0.00075307934,-26.057039,0.0013005686,164.27625,67.2114,0.025226148
452.73181,0.0015972002,0.00075496837,-26.060107,0.0013080821,164.24393,67.2114,0.025286642
452.83181,0.001625799,0.00075685739,-26.063175,0.0013155956,164.13185,67.2114,0.025347136
452.93181,0.0016543978,0.00075874642,-26.063344,0.0013231091,163.98983,67.2114,0.025330788
453.03181,0.0016910797,0.00076063544,-26.063344,0.0013306226,163.8478,67.133197,0.025292275
453.13181,0.0017310669,0.00076252447,-26.063344,0.0013381361,163.71252,67.039084,0.025253762
453.23181,0.0017710541,0.00076441349,-26.063344,0.0013456496,163.67742,66.944971,0.025210075
453.33181,0.0018110413,0.00076630252,-26.063344,0.0013531631,163.64231,66.850858,0.025131954
453.43181,0.0018510284,0.00076819155,-26.063344,0.0013628,163.60721,66.756745,0.025053833
453.53181,0.0018910156,0.00077005615,-26.063344,0.0013774427,163.58609,66.662631,0.024975713
453.63181,0.0019310028,0.0007717319,-26.063344,0.0013920854,163.58609,66.568518,0.024982344
453.73181,0.0019709899,0.00077340765,-26.063344,0.0014067281,163.58609,66.474405,0.02507797
453.83181,0.0020109771,0.0007750834,-26.063344,0.0014213707,163.58609,66.380292,0.025173595
453.93181,0.0020502246,0.00077675915,-26.06268,0.0014360134,163.58609,66.286178,0.025269221
454.03181,0.0020545438,0.0007784349,-26.061975,0.0014506561,163.58609,66.192022,0.025367617
454.13181,0.002058863,0.00078011065,-26.061271,0.0014652988,163.58609,66.097032,0.025466526
454.23181,0.0020631822,0.0007817864,-26.060566,0.0014799415,163.58044,66.002042,0.025565435
454.33181,0.0020675014,0.00078346215,-26.059861,0.0014945842,163.48571,65.907052,0.025644505
454.43181,0.0020718206,0.0007851379,-26.05982,0.0015092269,163.39099,65.812062,0.025644505
454.53181,0.0020761398,0.00079079608,-26.05982,0.0015238696,163.29626,65.717072,0.025644505
454.63181,0.0020804589,0.00079872092,-26.05982,0.0015385122,163.23826,65.622082,0.025644505
454.73181,0.0020847781,0.00080664576,-26.05982,0.0015531549,163.23826,65.527092,0.025627797
454.83181,0.0020890973,0.0008145706,-26.05982,0.0015677976,163.23826,65.432102,0.025597847
454.93181,0.0021587596,0.00082249544,-26.05982,0.0015824403,163.23826,65.337112,0.025567897
455.03181,0.0023599854,0.00083042028,-26.05982,0.001597083,163.22553,65.242122,0.025537947
455.13181,0.0025612113,0.00083834512,-26.05982,0.0016117257,163.20767,65.147542,0.025622758
455.23181,0.0027624371,0.00084626996,-26.05982,0.0016263684,163.1898,65.054833,0.025718413
455.33181,0.002963663,0.0008541948,-26.05982,0.0016410111,163.17258,64.962124,0.025814068
455.43181,0.0031648888,0.00085819215,-26.05982,0.0016556537,163.17258,64.869416,0.025909382
455.53181,0.0033661147,0.00084149167,-26.05982,0.0016702964,163.17258,64.776707,0.026003759
455.63181,0.0035673405,0.00082479119,-26.05982,0.0016849391,163.17258,64.683998,0.026098135
455.73181,0.0037685664,0.00080809071,-26.05982,0.0016995818,163.14319,64.591289,0.026192512
455.83181,0.0039697922,0.00079139023,-26.05982,0.0017142245,163.06211,64.49858,0.026225422
455.93181,0.0040058447,0.00077468975,-26.062865,0.0017288672,162.98104,64.405872,0.026220847
456.03181,0.0039505727,0.00075798927,-26.066107,0.0017435099,162.89997,64.313163,0.026216271
456.13181,0.0038953007,0.00074128879,-26.069349,0.0017581525,162.91682,64.220454,0.026211695
456.23181,0.0038400287,0.00072458831,-26.072591,0.0017727952,162.9788,64.127441,0.026266
456.33181,0.0037847567,0.00070788783,-26.075833,0.0017874379,163.04079,64.033331,0.026321833
456.43181,0.0037294847,0.00070807656,-26.077652,0.0018020806,163.10224,63.939222,0.026377666
456.53181,0.0036742128,0.00071610745,-26.079378,0.0018167233,163.10224,63.845113,0.026415254
456.63181,0.0036189408,0.00072413834,-26.081103,0.001831366,163.10224,63.751004,0.026415254
456.73181,0.0035636688,0.00073216923,-26.082829,0.0018460087,163.10224,63.656894,0.026415254
456.83181,0.0035083968,0.00074020012,-26.084554,0.0018606514,163.13069,63.562785,0.026415254
456.93181,0.003356857,0.00074823101,-26.084663,0.001875294,163.21659,63.468676,0.026415254
457.03181,0.0032008948,0.0007562619,-26.084663,0.0018899367,163.30248,63.374567,0.026415254
457.13181,0.0030449326,0.00076429279,-26.084663,0.0019045794,163.38838,63.280458,0.026415254
457.23181,0.0028889705,0.00077232368,-26.084663,0.0019192221,163.45133,63.186348,0.026415254
457.33181,0.0027330083,0.00078202453,-26.084663,0.0019338648,163.50228,63.103675,0.026415254
457.43181,0.0025770462,0.00079819848,-26.087654,0.0019506126,163.55323,63.077712,0.026415254
457.53181,0.002421084,0.00081437242,-26.090849,0.0019723233,163.60417,63.051749,0.026415254
457.63181,0.0022651218,0.00083054637,-26.094044,0.001994034,163.47176,63.025787,0.026415254
457.73181,0.0021091597,0.00084672032,-26.097239,0.0020157446,163.33622,62.999824,0.026415254
457.83181,0.0019773818,0.00086289427,-26.100434,0.0020374553,163.20068,62.973861,0.026415254
457.93181,0.0019120282,0.00087906821,-26.100642,0.0020591659,163.14786,62.947898,0.026415254
458.03181,0.0018466746,0.00089524216,-26.100642,0.0020808766,163.28361,62.921935,0.026415254
458.13181,0.001781321,0.00091141611,-26.100642,0.0021025872,163.41936,62.895973,0.026415254
458.23181,0.0017159674,0.00092759006,-26.100642,0.0021242979,163.55511,62.87001,0.026415254
458.33181,0.0016506138,0.00092681223,-26.100642,0.0021460085,163.60503,62.844047,0.026415254
458.43181,0.0015852602,0.00091967969,-26.103475,0.0021677192,163.60503,62.811131,0.026415254
458.53181,0.0015199066,0.00091254714,-26.106508,0.0021894299,163.60503,62.719405,0.026415254
458.63181,0.001454553,0.0009054146,-26.10954,0.0022111405,163.60503,62.62768,0.026415254
458.73181,0.0013891994,0.00089828205,-26.112573,0.0022328512,163.62809,62.535954,0.026451501
458.83181,0.0013471703,0.00089114951,-26.115606,0.0022545618,163.65208,62.444228,0.026539321
458.93181,0.0013222629,0.00088401696,-26.115616,0.0022762725,163.67608,62.352502,0.026627142
459.03181,0.0012973555,0.00087688442,-26.115409,0.0022979831,163.71823,62.260777,0.026714962
459.13181,0.0012724481,0.00086975187,-26.115203,0.0023196938,163.80437,62.169051,0.026808507
459.23181,0.0012475406,0.00086885556,-26.114996,0.0023414044,163.89052,62.077325,0.026903937
459.33181,0.0012226332,0.00088666075,-26.11479,0.0023631151,163.97666,61.9856,0.026999368
459.43181,0.0011977258,0.00090446594,-26.117654,0.0023848257,164.03757,61.893874,0.02708609
459.53181,0.0011728183,0.00092227113,-26.12074,0.0024065364,164.08352,61.802148,0.02708609
459.63181,0.0011479109,0.00094007632,-26.123827,0.0024282471,164.12947,61.711411,0.02708609
459.73181,0.0011230035,0.00095788151,-26.126914,0.0024499577,164.17542,61.620716,0.02708609
459.83181,0.0011200791,0.0009756867,-26.130001,0.0024716684,164.05195,61.53002,0.02708609
459.93181,0.0011199707,0.00099349189,-26.131127,0.002493379,163.92226,61.439324,0.02708609
460.03181,0.0011198623,0.0010112971,-26.132108,0.0025150897,163.79257,61.348629,0.02708609
460.13181,0.0011197539,0.0010291023,-26.133089,0.0025368003,163.73998,61.257933,0.02708609
460.23181,0.0011196455,0.0010309082,-26.134071,0.002558511,163.86992,61.167238,0.027073224
460.33181,0.0011195371,0.0010279956,-26.135052,0.0025802216,163.99986,61.076542,0.0270564
460.43181,0.0011194287,0.0010250829,-26.136618,0.0026019323,164.12981,60.985846,0.027039576
460.53181,0.0011193203,0.0010221702,-26.138227,0.002623643,164.09445,60.895151,0.027014867
460.63181,0.0011192119,0.0010192576,-26.139836,0.0026453536,163.96468,60.804455,0.026919382
460.73181,0.0011142166,0.0010163449,-26.141445,0.0026670643,163.83491,60.72942,0.026823898
460.83181,0.0010892378,0.0010134322,-26.143055,0.0026887749,163.70514,60.660564,0.026728414
460.93181,0.0010642591,0.0010105195,-26.145482,0.0027104856,163.82766,60.591708,0.026631434
461.03181,0.0010392803,0.0010076069,-26.147971,0.0027321962,163.95767,60.522852,0.026532493
461.13181,0.0010143016,0.00099577328,-26.15046,0.0027539069,164.08769,60.453995,0.026433553
461.23181,0.00098932281,0.00096262436,-26.15295,0.0027756175,164.14272,60.385139,0.026334613
461.33181,0.00096434406,0.00092947543,-26.155439,0.0027973282,164.03295,60.316283,0.026291787
461.43181,0.0009393653,0.00089632651,-26.15866,0.0028196263,163.92319,60.247427,0.026266032
461.53181,0.00091438655,0.00086317758,-26.161937,0.0028433095,163.81342,60.178571,0.026240277
461.63181,0.00088940779,0.00083002866,-26.165215,0.0028669926,163.77981,60.109714,0.026216943
461.73181,0.00088685226,0.00079687973,-26.168492,0.0028906757,163.78741,60.040858,0.026216943
461.83181,0.00090597227,0.00076373081,-26.17177,0.0029143588,163.79502,60.018246,0.026216943
461.93181,0.00092509227,0.00073058188,-26.172007,0.002938042,163.80262,60.064851,0.026216943
462.03181,0.00094421228,0.00069743296,-26.172007,0.0029617251,163.82427,60.111455,0.026176146
462.13181,0.00096333229,0.00069659259,-26.172007,0.0029854082,163.84612,60.158059,0.026080227
462.23181,0.0009824523,0.00070294864,-26.172007,0.0030090913,163.86798,60.204663,0.025984308
462.33181,0.0010015723,0.00070930469,-26.172007,0.0030327745,163.85127,60.251267,0.025888389
462.43181,0.0010206923,0.00071566074,-26.174834,0.0030564576,163.75437,60.297872,0.025894127
462.53181,0.0010398123,0.00072201679,-26.177885,0.0030801407,163.65747,60.344476,0.025933428
462.63181,0.0010589323,0.00072837284,-26.180935,0.0031038238,163.56057,60.39108,0.025972728
462.73181,0.0011306938,0.00073472889,-26.183986,0.003127507,163.61122,60.437684,0.026009163
462.83181,0.0012140555,0.00074108495,-26.187037,0.0031511901,163.73762,60.484289,0.026009163
462.93181,0.0012974173,0.000747441,-26.186525,0.0031748732,163.86403,60.530494,0.026009163
463.03181,0.001380779,0.0007598823,-26.185726,0.0031985563,163.98981,60.575343,0.026009163
463.13181,0.0014641407,0.00078410313,-26.184927,0.0032222395,163.86367,60.620191,0.026046673
463.23181,0.0015475025,0.00080832396,-26.184128,0.0032459226,163.73753,60.66504,0.026141835
463.33181,0.0016308642,0.00083254479,-26.183328,0.0032696057,163.61139,60.709889,0.026236996
463.43181,0.001714226,0.00085676562,-26.186099,0.0032932888,163.52648,60.754738,0.026332158
463.53181,0.0017975877,0.00088098644,-26.189161,0.003316972,163.52287,60.799586,0.026429558
463.63181,0.0018960415,0.00090520727,-26.192223,0.0033406551,163.51927,60.844435,0.026527865
463.73181,0.0020962252,0.0009294281,-26.195285,0.0033643382,163.51566,60.889284,0.026626171
463.83181,0.0022964089,0.00095364893,-26.198347,0.0033880213,163.53829,60.934133,0.026721245
463.93181,0.0024965926,0.00097786976,-26.201551,0.0034117044,163.57387,60.978981,0.026706954
464.03181,0.0026967763,0.00097077503,-26.204767,0.0034353876,163.60945,61.020331,0.026692663
464.13181,0.00289696,0.00095872695,-26.207983,0.0034590707,163.64491,61.020331,0.026678372
464.23181,0.0030971437,0.00094667888,-26.2112,0.0034827538,163.64491,61.020331,0.026649093
464.33181,0.0032973274,0.00093463081,-26.214416,0.0035064369,163.64491,61.020331,0.026591063
464.43181,0.0034975111,0.00092258274,-26.214665,0.0035301201,163.64491,61.020331,0.026533034
464.53181,0.0036976948,0.00091053467,-26.214665,0.0035538032,163.64491,61.020331,0.026475004
464.63181,0.0037345815,0.0008984866,-26.214665,0.0035774863,163.64491,61.020331,0.026484066
464.73181,0.003564385,0.00088643853,-26.214665,0.0036011694,163.64491,61.020331,0.026528415
464.83181,0.0033941885,0.00087439046,-26.214665,0.0036248526,163.64491,61.020331,0.026572763
464.93181,0.003223992,0.00087252194,-26.217228,0.0036485357,163.68981,61.020331,0.026617112
465.03181,0.0030537955,0.00088683067,-26.220008,0.0036722188,163.75686,61.020331,0.026710526
465.13181,0.002883599,0.0009011394,-26.222789,0.0036959019,163.82391,61.020331,0.026805578
465.23181,0.0027134025,0.00091544813,-26.22557,0.0037195851,163.89031,60.944233,0.026900631
465.33181,0.002543206,0.00092975686,-26.228351,0.0037432682,163.8055,60.856596,0.026971435
465.43181,0.0023730095,0.00094406559,-26.230738,0.0037656598,163.7207,60.768959,0.026978608
465.53181,0.002202813,0.00095837432,-26.233091,0.0037850067,163.63589,60.681322,0.026985781
465.63181,0.0021512054,0.00097268305,-26.235445,0.0038043536,163.61693,60.593685,0.026992954
465.73181,0.0021386221,0.00098699178,-26.237798,0.0038237005,163.73051,60.506048,0.027015785
465.83181,0.0021260388,0.0010013005,-26.240152,0.0038430474,163.84409,60.418411,0.027049839
465.93181,0.0021134556,0.0010287554,-26.238602,0.0038623943,163.95768,60.330774,0.027083892
466.03181,0.0021008723,0.001057526,-26.236711,0.0038817412,163.95922,60.243137,0.027117946
466.13181,0.002088289,0.0010862966,-26.23482,0.0039010881,163.90372,60.155501,0.027200825
466.23181,0.0020757057,0.0011150673,-26.232929,0.003920435,163.84821,60.067864,0.027289731
466.33181,0.0020631225,0.0011438379,-26.231038,0.0039397819,163.79271,60.054919,0.027378637
466.43181,0.0020505392,0.0011726086,-26.229821,0.0039591288,163.79225,60.105069,0.027465973
466.53181,0.0020363403,0.0012013792,-26.228663,0.0039784757,163.79225,60.155219,0.027546818
466.63181,0.0019977383,0.0012301499,-26.227505,0.0039978226,163.79225,60.205369,0.027627663
466.73181,0.0019591363,0.0012589205,-26.226347,0.0040171695,163.79225,60.255518,0.027708507
466.83181,0.0019205343,0.0012842519,-26.225189,0.0040365164,163.79225,60.305668,0.027745918
466.93181,0.0018819323,0.0013050749,-26.222128,0.0040558633,163.79225,60.355818,0.027739406
467.03181,0.0018433303,0.001325898,-26.218896,0.0040752102,163.79225,60.405968,0.027732895
467.13181,0.0018047283,0.001346721,-26.215665,0.0040945571,163.80675,60.456118,0.027726384
467.23181,0.0017661263,0.0013675441,-26.212433,0.004113904,163.8292,60.506268,0.027725073
467.33181,0.0017275243,0.0013883671,-26.209202,0.0041332509,163.85165,60.556418,0.027725073
467.43181,0.0016889223,0.0014091902,-26.207854,0.0041525978,163.8741,60.593743,0.027725073
467.53181,0.0017163503,0.0014300132,-26.206677,0.0041719447,163.87471,60.593743,0.027715813
467.63181,0.0018547211,0.0014508363,-26.2055,0.0041912916,163.87471,60.593743,0.027623629
467.73181,0.0019930919,0.0014716593,-26.204323,0.0042106385,163.87471,60.593743,0.027531446
467.83181,0.0021314627,0.0015153045,-26.203145,0.0042299854,163.86401,60.593743,0.027439263
467.93181,0.0022698335,0.0015600045,-26.202076,0.0042493323,163.82851,60.593743,0.027377939
468.03181,0.0024082042,0.0016047044,-26.201016,0.0042686792,163.79301,60.593743,0.027363129
468.13181,0.002546575,0.0016494044,-26.199956,0.0042880262,163.75752,60.593743,0.027348318
468.23181,0.0026849458,0.0016941043,-26.198896,0.0043073731,163.74426,60.593743,0.027333508
468.33181,0.0028233166,0.0017388042,-26.197836,0.00432672,163.74426,60.593743,0.027342324
468.43181,0.0029616874,0.0017835042,-26.197745,0.0043460669,163.74426,60.593743,0.027361433
468.53181,0.0029310222,0.0018282041,-26.197745,0.0043654138,163.74426,60.593906,0.027380543
468.63181,0.0028223092,0.001872904,-26.197745,0.0043847607,163.87321,60.595113,0.027399652
468.73181,0.0027135961,0.0018563646,-26.197745,0.0044041076,164.00907,60.59632,0.027399818
468.83181,0.0026048831,0.0017733519,-26.197745,0.0044234545,164.14493,60.597526,0.027399818
468.93181,0.0024961701,0.0016903391,-26.197745,0.0044428014,164.20494,60.598733,0.027399818
469.03181,0.0023874571,0.0016073264,-26.197745,0.0044621483,164.06938,60.59994,0.027399818
469.13181,0.002278744,0.0015243137,-26.197745,0.0044814952,163.93383,60.601147,0.027399818
469.23181,0.002170031,0.0014413009,-26.197745,0.0045008421,163.79827,60.602353,0.027399818
469.33181,0.002061318,0.0013582882,-26.197745,0.004520189,163.79526,60.60356,0.027399818
469.43181,0.001952605,0.0012752754,-26.20068,0.0045377064,163.88002,60.604767,0.027399818
